timestamp,VCM1-PDI402.PV,VCM1-FIA421.PV,VCM1-TI400-6.PV,EE-VCM1.M-GA402A-P,EE-VCM1.M-GA402B-P,PREDICTED_CR,PREDICTED_CR_DERIVATIVE,PREDICTED_THICKNESS,PREDICTED_CR_MA,PREDICTED_CR_MA_DERIVATIVE,PREDICTED_THICKNESS_MA
2026-01-11 15:30:00,2.37538397364242,325.3457718424227,131.10858154192877,0.0,65.06999973678612,-1.5064095578672554e-05,-8.148942381690272e-07,15.096804646970119,-1.319822553230545e-05,2.9913721426550155e-09,15.10140917845151
2026-01-11 15:40:00,2.373111784241913,325.2172470646483,130.94378663453583,0.0,65.0770034790039,-1.526158006584374e-05,-1.974844871711849e-07,15.096789385390053,-1.3198214742461338e-05,-1.3201206114603993e-05,15.101395980236767
2026-01-11 15:50:00,2.3648955223420063,325.24546806733906,130.40444565001138,0.0,64.86799621582031,-1.4537786008647463e-05,7.237940571962758e-07,15.096774847604046,-1.3198307437672313e-05,2.8986769316797763e-09,15.10138278192933
2026-01-11 16:00:00,2.379972756543945,325.85626238045904,130.21394734068502,0.0,65.43299865722656,-1.4927212390696047e-05,-3.8942638204858435e-07,15.096759920391655,-1.3198209832229222e-05,-1.3201108509160901e-05,15.101369583719498
2026-01-11 16:10:00,2.388204105302308,325.63952238472797,129.61021851848733,0.0,65.14099884033203,-1.5555410533076764e-05,-6.281981423807172e-07,15.096744364981122,-1.3198676072078242e-05,2.432437082659406e-09,15.101356385043426
2026-01-11 16:20:00,2.368842305609178,324.5687612690187,129.40753844770563,0.0,65.16500091552734,-1.500279635198139e-05,5.526141810953735e-07,15.09672936218477,-1.3199098387127833e-05,-1.3201530824210493e-05,15.101343185945039
2026-01-11 16:30:00,2.375942107253424,325.1817933839417,128.8005554464565,0.0,64.86199951171875,-1.4791930648809977e-05,2.108657031714138e-07,15.09671457025412,-1.3199367809813834e-05,2.163014396658371e-09,15.101329986577229
2026-01-11 16:40:00,2.37466478672571,325.8843374149059,128.81041123836573,0.0,65.04299926757812,-1.4357873030518238e-05,4.340576182917393e-07,15.096700212381089,-1.3199435259246927e-05,-1.3201598273643586e-05,15.10131678714197
2026-01-11 16:50:00,2.3822789263368356,324.49293418489236,128.3708577092381,0.0,65.59700012207031,-1.4903460406447099e-05,-5.455873759288614e-07,15.096685308920682,-1.3199732564751871e-05,1.8657088917144096e-09,15.101303587409404
2026-01-11 17:00:00,2.3859268987758093,325.4733021526767,128.1489249661249,0.0,64.9049989908856,-1.4346915043502519e-05,5.565453629445803e-07,15.09667096200564,-1.3199982577130903e-05,-1.3201848286022617e-05,15.101290387426827
2026-01-11 17:10:00,2.3915580513116463,325.8884428994187,128.0487022030303,0.0,65.12200156173591,-1.4246137453018018e-05,1.0077759048450049e-07,15.096656715868185,-1.3200258028032208e-05,1.5902579904091907e-09,15.1012771871688
2026-01-11 17:20:00,2.3834505094508738,324.8833008379365,128.19948581868084,0.0,65.35399614486765,-1.4544755391237934e-05,-2.9861793821991563e-07,15.096642171112794,-1.3200587498136874e-05,-1.3202177756127283e-05,15.101263986581301
2026-01-11 17:30:00,2.3776040667505187,325.98319236050594,128.60551457876184,0.0,64.95099639434872,-1.4307268317455411e-05,2.3748707378252277e-07,15.096627863844477,-1.3201008510728254e-05,1.1692453990289802e-09,15.101250785572791
2026-01-11 17:40:00,2.379996180266062,325.8883054929475,128.60459137067275,0.0,64.75900260289394,-1.4311061573353542e-05,-3.793255898130698e-09,15.096613552782904,-1.320127731935051e-05,-1.320244656474954e-05,15.101237584295472
2026-01-11 17:50:00,2.3692618607569482,325.3563690668825,128.52024839395503,0.0,65.0279999066668,-1.4745463637492968e-05,-4.3440206413942617e-07,15.096598807319266,-1.3201642181036766e-05,8.043837127735381e-10,15.10122438265329
2026-01-11 18:00:00,2.370782342278381,325.305469592055,128.26929358712718,0.0,65.18076419728654,-1.4483351904645244e-05,2.6211173284772433e-07,15.096584323967361,-1.3202002309847671e-05,-1.3202806693560445e-05,15.101211180650981
2026-01-11 18:10:00,2.3753800440127937,325.54947938726207,127.86540418534423,0.0,65.15071596857743,-1.462059047367341e-05,-1.37238569028167e-07,15.096569703376888,-1.3202206811363804e-05,5.998821966410686e-10,15.10119797844417
2026-01-11 18:20:00,2.382118472945725,324.3034988107858,128.11831770402594,0.0,64.89600372314453,-1.4904538800955327e-05,-2.839483272819167e-07,15.096554798838087,-1.3202460993657893e-05,-1.3203060875854534e-05,15.101184775983176
2026-01-11 18:30:00,2.3725431328843314,324.6031876785962,128.22858544570414,0.0,65.12799835205078,-1.4818623651703536e-05,8.591514925179081e-08,15.096539980214436,-1.3202683801627943e-05,3.770742265911414e-10,15.101171573299375
2026-01-11 18:40:00,2.383501868978286,324.45420533113895,127.96470794689381,0.0,65.44300079345703,-1.4748411275731308e-05,7.021237597222895e-08,15.09652523180316,-1.320308461344391e-05,-1.3203461687670501e-05,15.101158370214762
2026-01-11 18:50:00,2.3812097313683505,324.90641032584244,127.81590656332168,0.0,64.86499786376953,-1.44452095676648e-05,3.0320170806650793e-07,15.096510786593592,-1.3203296939739924e-05,1.6474793057722024e-10,15.101145166917822
2026-01-11 19:00:00,2.3674403418249015,325.0720138600756,127.97879979783417,0.0,65.5270004272461,-1.4875437894186766e-05,-4.3022832652196645e-07,15.096495911155698,-1.3203707921520995e-05,-1.3203872669451573e-05,15.101131963209902
2026-01-11 19:10:00,2.3787962276982717,325.50275004876505,128.0597869952717,0.0,65.1969985961914,-1.4475228312207211e-05,4.0020958197955456e-07,15.096481435927386,-1.3203973656493842e-05,-1.0098704226915549e-10,15.101118759236245
2026-01-11 19:20:00,2.374672066936364,325.6608727270349,127.7089507068061,0.0,65.1240005493164,-1.4300677188138365e-05,1.7455112406884698e-07,15.096467135250197,-1.3204075370388942e-05,-1.3203974383346673e-05,15.101105555160874
2026-01-11 19:30:00,2.3793667554603974,325.1389545729642,128.06299519954285,0.0,64.62300109863281,-1.443639740844741e-05,-1.3572022030904537e-07,15.096452698852788,-1.3204385085163575e-05,-4.107018169020697e-10,15.101092350775788
2026-01-11 19:40:00,2.380180298861736,325.74546815108044,128.0662098292077,0.0,64.83300026143358,-1.4948769568120361e-05,-5.123721596729514e-07,15.09643775008322,-1.3204685493993145e-05,-1.3204274792176243e-05,15.101079146090294
2026-01-11 19:50:00,2.3785077324781625,325.09280387625716,127.99987788987346,0.0,64.84700011520376,-1.4459220391166932e-05,4.895491769534294e-07,15.096423290862829,-1.3205089665043785e-05,-8.148728675419541e-10,15.101065941000629
2026-01-11 20:00:00,2.3759227389329984,325.6309508692939,128.0434379306486,0.0,64.7369995877593,-1.4543079136706302e-05,-8.385874553937016e-08,15.096408747783691,-1.320536197589675e-05,-1.3204547103029207e-05,15.101052735638653
2026-01-11 20:10:00,2.3772041196013562,325.9894562694166,128.1323509857233,0.0,64.80100253219523,-1.4164933688243175e-05,3.781454484631275e-07,15.096394582850003,-1.3205463726778207e-05,-9.166237490000173e-10,15.101039530174926
2026-01-11 20:20:00,2.3660588274081724,324.9391940682428,127.69351580976314,0.0,65.13400254948841,-1.529686993397369e-05,-1.1319362457305161e-06,15.096379285980069,-1.3205829432825782e-05,-1.3204912809076782e-05,15.101026324345494
2026-01-11 20:30:00,2.38263541388651,326.376518050686,127.9942417817588,0.0,64.67299660593854,-1.4267541958228928e-05,1.029327975744763e-06,15.09636501843811,-1.320624151184762e-05,-1.328702770838551e-09,15.101013118103982
2026-01-11 20:40:00,2.371843279074134,325.7242353341348,128.0931014578518,0.0,65.25141750717108,-1.5249000102454489e-05,-9.814581442255611e-07,15.096349769438008,-1.3206578093792215e-05,-1.3205249391021377e-05,15.100999911525887
2026-01-11 20:50:00,2.3772620029000793,325.5281516170711,127.7732795941527,0.0,64.90085040562941,-1.4445618951593009e-05,8.033811508614802e-07,15.096335323819057,-1.3206809109227927e-05,-1.5597182065505772e-09,15.100986704716778
2026-01-11 21:00:00,2.3759241846533197,325.5267987279769,127.60990171777986,0.0,65.21600341796875,-1.4567828380116712e-05,-1.222094285237037e-07,15.096320755990677,-1.3206913023035816e-05,-1.3205353304829265e-05,15.100973497803755
2026-01-11 21:10:00,2.3825925007533457,324.8451378124579,127.0482986993169,0.0,65.09600067138672,-1.4687101451113774e-05,-1.1927307099706175e-07,15.096306068889225,-1.3207130286512699e-05,-1.7769816834335765e-09,15.100960290673468
2026-01-11 21:20:00,2.383045676213048,324.91629629582553,127.1537383687925,0.0,65.02999877929688,-1.482284309250463e-05,-1.3574164139085572e-07,15.096291246046134,-1.3207182210673932e-05,-1.3205405228990498e-05,15.100947083491258
2026-01-11 21:30:00,2.37884672232154,324.46419353897534,127.16245845947434,0.0,64.91300201416016,-1.4798398968556176e-05,2.4444123948453496e-08,15.096276447647165,-1.320725255313703e-05,-1.8473241465314727e-09,15.100933876238704
2026-01-11 21:40:00,2.385167529585309,325.79882448794496,126.80125616812201,0.0,64.20999908447266,-1.4506101085671141e-05,2.922978828850354e-07,15.096261941546079,-1.3207271860043586e-05,-1.3205424535897054e-05,15.100920668966845
2026-01-11 21:50:00,2.3892160342784505,325.4509534560605,126.7551236539438,0.0,64.96499633789062,-1.524702622106075e-05,-7.409251353896091e-07,15.096246694519857,-1.3207683661006837e-05,-2.2591251097829054e-09,15.100907461283184
2026-01-11 22:00:00,2.3912802509515894,326.3647241009931,126.83831997144517,0.0,64.93499755859375,-1.4721812251888388e-05,5.252139691723625e-07,15.096231972707606,-1.320804130736684e-05,-1.3205782182257057e-05,15.100894253241876
2026-01-11 22:10:00,2.3859304575712907,325.0960344049286,126.73103415756846,0.0,64.76599884033203,-1.5002192870125049e-05,-2.8038061823666153e-07,15.096216970514737,-1.3208403743845636e-05,-2.621561588578159e-09,15.100881044838133
2026-01-11 22:20:00,2.3918059335592563,325.9552402910233,126.91012421001214,0.0,64.97200012207031,-1.4489407285799894e-05,5.127855843251554e-07,15.09620248110745,-1.320855493206479e-05,-1.3205933370476211e-05,15.1008678362832
2026-01-11 22:30:00,2.3916312582777817,325.998321578089,126.73618727334058,0.0,64.98699939905782,-1.4514816990793807e-05,-2.5409704993913806e-08,15.09618796629046,-1.3209021883199739e-05,-3.0885127235277734e-09,15.100854627261317
2026-01-11 22:40:00,2.3836858268422945,325.7808893566272,126.62800984263212,0.0,64.93000023066222,-1.4590356900934917e-05,-7.553991014110943e-08,15.096173375933558,-1.320937650683174e-05,-1.3206287994108213e-05,15.10084141788481
2026-01-11 22:50:00,2.393926416722613,325.71260649935203,126.59731083114319,0.0,65.20200331369998,-1.5640979289091993e-05,-1.0506223881570764e-06,15.09615773495427,-1.3209698014917242e-05,-3.4100208090293005e-09,15.100828208186796
2026-01-11 23:00:00,2.378943977685988,325.2065900482509,126.70957202047285,0.0,65.08899696757047,-1.5090777302881005e-05,5.502019862109888e-07,15.096142644176966,-1.3209805080086847e-05,-1.3206395059277818e-05,15.100814998381715
2026-01-11 23:10:00,2.3784001035684836,325.648992030119,126.88458954363063,0.0,64.85900110626244,-1.493314958200813e-05,1.5762772087287397e-07,15.096127711027384,-1.3209933781189853e-05,-3.538721912035324e-09,15.100801788447933
2026-01-11 23:20:00,2.3952030111905516,326.4529956863417,126.52112241697517,0.0,64.73000340576012,-1.5009913159275246e-05,-7.67635772671154e-08,15.096112701114224,-1.3210044140932502e-05,-1.3206505419020467e-05,15.100788578403792
2026-01-11 23:30:00,2.384372302053505,324.99173527857397,126.55335717866228,0.0,64.63600168253566,-1.5175175877665414e-05,-1.6526271839016836e-07,15.096097525938347,-1.3210146275819894e-05,-3.640856799427399e-09,15.100775368257516
2026-01-11 23:40:00,2.395857871185308,326.4409792170393,126.56929779433412,0.0,64.94024903742441,-1.5026450363893268e-05,1.487255137721464e-07,15.096082499487984,-1.3210356015862384e-05,-1.3206715159062956e-05,15.1007621579015
2026-01-11 23:50:00,2.3882573834474297,324.8601530006854,126.17957682706765,0.0,65.18699645996094,-1.552943096771757e-05,-5.02980603824303e-07,15.096066970057016,-1.3210662665114892e-05,-3.947506051935228e-09,15.100748947238834
2026-01-12 00:00:00,2.3856341834438353,324.76692963422977,126.0533351679381,0.0,65.00299835205078,-1.5373805037507404e-05,1.5562593021016717e-07,15.096051596251979,-1.3210869293391016e-05,-1.3206921787339081e-05,15.100735736369542
2026-01-12 00:10:00,2.390069961370197,325.9752044269582,126.6513786930261,0.0,65.13200378417969,-1.4688125651698953e-05,6.856793858084507e-07,15.096036908126328,-1.3211138875599974e-05,-4.217088260892969e-09,15.100722525230665
2026-01-12 00:20:00,2.3850691330210485,325.31557476056804,126.76478958101751,0.0,65.26899719238281,-1.51325620328273e-05,-4.4443638112834675e-07,15.096021775564294,-1.3211594201651696e-05,-1.3207377113390803e-05,15.100709313636465
2026-01-12 00:30:00,2.3961907635922515,325.77914447464667,126.68282699006183,0.0,64.20099639892578,-1.4969293773005871e-05,1.6326825982142877e-07,15.096006806270521,-1.3211800112222756e-05,-4.422998831952484e-09,15.100696101836352
2026-01-12 00:40:00,2.394337057821576,325.77366628546736,126.80184169277007,0.0,64.9990005493164,-1.4512180241582862e-05,4.571135314230094e-07,15.09599229409028,-1.321175126629759e-05,-1.3207328267465637e-05,15.100682890085086
2026-01-12 00:50:00,2.3921400306666936,324.88090522616017,126.48698619762921,0.0,64.61100006103516,-1.558290598543097e-05,-1.07072574384811e-06,15.095976711184294,-1.321204096277918e-05,-4.71269531354378e-09,15.100669678044122
2026-01-12 01:00:00,2.3904406747734055,325.8060255234867,126.83177769347482,0.0,65.29900360107422,-1.4636200233783767e-05,9.467057516472043e-07,15.09596207498406,-1.3212054711895367e-05,-1.3207342016581823e-05,15.10065646598941
2026-01-12 01:10:00,2.3841963880867696,325.0913216471325,126.66829920486163,0.0,64.79699713058459,-1.4874317572000752e-05,-2.3811733821698474e-07,15.095947200666489,-1.3212327156844431e-05,-4.985140262608e-09,15.100643253662252
2026-01-12 01:20:00,2.385490088411066,324.9101599120669,126.67125304689141,0.0,64.99299617665626,-1.4961888966231042e-05,-8.757139423029048e-08,15.095932238777522,-1.3212710192649411e-05,-1.3207725052386803e-05,15.100630040952058
2026-01-12 01:30:00,2.3944855979049864,326.2645525302427,126.86654648687885,0.0,64.95600123875968,-1.4477246810378826e-05,4.846421558522161e-07,15.09591776153071,-1.3212819024459208e-05,-5.0939720724051276e-09,15.100616828133035
2026-01-12 01:40:00,2.3889087636240727,325.2544892138618,126.9589384169333,0.0,64.56900048599151,-1.4757069049534348e-05,-2.7982223915552133e-07,15.095903004461661,-1.3213163480519415e-05,-1.320806950844701e-05,15.100603614969554
2026-01-12 01:50:00,2.392249167213807,325.5462950008146,127.0465850482462,0.0,64.93099981867515,-1.4711846782836018e-05,4.5222266698329635e-08,15.095888292614879,-1.3213355246070472e-05,-5.2857376234619996e-09,15.100590401614308
2026-01-12 02:00:00,2.389691352791124,325.08674588640383,127.65920262576157,0.0,64.31800101471018,-1.4834266144027314e-05,-1.2241936119129574e-07,15.095873458348734,-1.3213660748503179e-05,-1.3208375010879717e-05,15.10057718795356
2026-01-12 02:10:00,2.3886282449337153,325.5086900149821,127.55475810064914,0.0,64.99146738382987,-1.4455001087369028e-05,3.792650566582854e-07,15.095859003347647,-1.3213950058530785e-05,-5.5750476510687055e-09,15.100563974003501
2026-01-12 02:20:00,2.379141210914834,324.15158829679336,127.77720074900716,0.0,65.34419786885653,-1.4625314984379916e-05,-1.7031389701088755e-07,15.095844378032663,-1.321433369512851e-05,-1.3208758647477441e-05,15.100550759669806
2026-01-12 02:30:00,2.3779031043960157,324.99515549312736,128.2565765563166,0.0,64.88200378417969,-1.4350965131662742e-05,2.743498527171744e-07,15.095830027067532,-1.3214480405393847e-05,-5.721757916405629e-09,15.1005375451894
2026-01-12 02:40:00,2.385311841151391,325.8545683772536,128.34044450593163,0.0,64.98999786376953,-1.4447433860635333e-05,-9.646872897259108e-08,15.09581557963367,-1.3214377486272288e-05,-1.3208655728355882e-05,15.100524330811915
2026-01-12 02:50:00,2.379143442483261,324.99296056649956,128.88776983169763,0.0,64.9800033569336,-1.4512442893818384e-05,-6.500903318305087e-08,15.095801067190777,-1.32146544725145e-05,-5.998744158618061e-09,15.100511116157442
2026-01-12 03:00:00,2.3841941038922987,325.0635265919137,129.07398990268527,0.0,64.92900085449219,-1.4457533830539705e-05,5.490906327867855e-08,15.095786609656948,-1.321514506235248e-05,-1.3209146318193862e-05,15.10049790101238
2026-01-12 03:10:00,2.3794525069283776,325.55836199692396,129.05828236828035,0.0,65.32499694824219,-1.4366163195677488e-05,9.137063486221736e-08,15.095772243493752,-1.3215260412894568e-05,-6.114094700705803e-09,15.100484685751967
2026-01-12 03:20:00,2.38429409337632,324.8881530428771,128.7143287263248,0.0,64.56999969482422,-1.4537360823451063e-05,-1.7119762777357583e-07,15.095757706132929,-1.3215543211748372e-05,-1.3209429117047667e-05,15.100471470208756
2026-01-12 03:30:00,2.3776140803846832,324.47383884615647,128.2063446357924,0.0,64.99800109863281,-1.449285381666699e-05,4.450700678407337e-08,15.095743213279112,-1.321588233137262e-05,-6.453214324953781e-09,15.100458254326425
2026-01-12 03:40:00,2.3861383210122464,325.698242058279,127.67213442416008,0.0,64.28600311279297,-1.5045792884319465e-05,-5.529390676524752e-07,15.095728167486229,-1.3216357439387577e-05,-1.3209904225062624e-05,15.100445037968985
2026-01-12 03:50:00,2.3915544144556105,326.2063368530362,127.16825102109384,0.0,65.20999911244726,-1.4255712776313447e-05,7.900801080060179e-07,15.095713911773453,-1.3216549864262767e-05,-6.6456392001430125e-09,15.100431821419122
2026-01-12 04:00:00,2.3746219287396344,325.2106552481302,127.06407351848223,0.0,65.3577982910152,-1.4961463325030622e-05,-7.05750548717175e-07,15.095698950310128,-1.3216928253333867e-05,-1.3210282614133724e-05,15.100418604490867
2026-01-12 04:10:00,2.3899009215717038,326.35893237327696,127.72513970199701,0.0,64.81900031178763,-1.4380795985867266e-05,5.806673391633567e-07,15.095684569514143,-1.321707165103583e-05,-6.7890369021063085e-09,15.100405387419217
2026-01-12 04:20:00,2.381685078218743,324.95187372265696,127.81524857053203,0.0,64.98200212097144,-1.446433056817829e-05,-8.353458231102415e-08,15.095670105183574,-1.3217208656364894e-05,-1.3210419619462787e-05,15.100392170210561
2026-01-12 04:30:00,2.3844321101302133,325.5840235728344,128.15850827703252,0.0,64.86100008036205,-1.440171370308635e-05,6.26168650919392e-08,15.095655703469872,-1.3217281818931619e-05,-6.862199468831551e-09,15.100378952928743
2026-01-12 04:40:00,2.376405560751482,325.40298367050707,128.06086575712544,0.0,64.7679979204821,-1.4521285561525342e-05,-1.1957185843899163e-07,15.09564118218431,-1.3217592624443804e-05,-1.3210730424974972e-05,15.10036573533612
2026-01-12 04:50:00,2.382668440568644,325.68988310373777,128.68659614586116,0.0,65.41543257293718,-1.4506220763920609e-05,1.5064797604733417e-08,15.095626675963548,-1.3217876427899527e-05,-7.146002924555213e-09,15.100352517459692
2026-01-12 05:00:00,2.3889570230036044,325.3676680587659,128.32023618228268,0.0,64.65095374984666,-1.4578658559078642e-05,-7.243779515803298e-08,15.095612097304988,-1.3218034713666437e-05,-1.3210888710741881e-05,15.100339299424979
2026-01-12 05:10:00,2.3695732356557837,324.22900367110657,127.81829069164814,0.0,64.927001953125,-1.4973564617884855e-05,-3.949060588062127e-07,15.09559712374037,-1.3218295131715781e-05,-7.4064209738999756e-09,15.100326081129847
2026-01-12 05:20:00,2.3894807118305836,325.3900759740888,127.77464676258582,0.0,64.7030029296875,-1.450404539072967e-05,4.695192271551848e-07,15.09558261969498,-1.3218705694296743e-05,-1.3211299273322843e-05,15.100312862424152
2026-01-12 05:30:00,2.3886076208017886,325.56259144321086,127.44223211577724,0.0,65.04299926757812,-1.4609077689226197e-05,-1.0503229849652723e-07,15.09556801061729,-1.3219196864321077e-05,-7.897590998233732e-09,15.100299643227288
2026-01-12 05:40:00,2.385410904960554,325.5339813665565,126.99495883915127,0.0,65.04100036621094,-1.452950410808686e-05,7.957358113933674e-08,15.095553481113182,-1.3219569746440703e-05,-1.321167215544247e-05,15.100286423657542
2026-01-12 05:50:00,2.4033416801611254,325.9373623462699,126.77216495653934,0.0,65.11499786376953,-1.5812514912251208e-05,-1.2830108041643473e-06,15.09553766859827,-1.3220041080222957e-05,-8.368924780487633e-09,15.100273203616462
2026-01-12 06:00:00,2.390888591356713,325.85763322601633,126.48990532169037,0.0,65.64800262451172,-1.4946347224812522e-05,8.661676874386856e-07,15.095522722251046,-1.3220474359257654e-05,-1.3212105434477167e-05,15.100259983142102
2026-01-12 06:10:00,2.3854712745593787,326.20323997572615,126.82901384236794,0.0,64.93599700927734,-1.4487351182869032e-05,4.589960419434902e-07,15.095508234899862,-1.3220770695954472e-05,-8.665261477305288e-09,15.100246762371407
2026-01-12 06:20:00,2.395720727663744,326.3669748504491,127.50869236684714,0.0,65.13300323486328,-1.4747523561396755e-05,-2.6017237852772273e-07,15.0954934873763,-1.322112300810586e-05,-1.3212457746628555e-05,15.100233541248398
2026-01-12 06:30:00,2.383819403457645,325.1679262196975,127.98062560693285,0.0,65.19300079345703,-1.4572148745787755e-05,1.753748156089996e-07,15.095478915227554,-1.3221406779503594e-05,-8.949032875039264e-09,15.100220319841618
2026-01-12 06:40:00,2.390232020316307,326.0892232827493,128.28220329650793,0.0,64.97848407719866,-1.4278571009001744e-05,2.9357773678601074e-07,15.095464636656546,-1.3221497427687664e-05,-1.3212548394812625e-05,15.10020709834419
2026-01-12 06:50:00,2.3874720287338884,325.8184667949914,128.8121508822039,0.0,64.72599805831948,-1.406146403553992e-05,2.1710697346182502e-07,15.09545057519251,-1.3221660129361394e-05,-9.11173454876898e-09,15.100193876684061
2026-01-12 07:00:00,2.3802563884243426,325.70498693665155,128.56189478450736,0.0,64.9830017227175,-1.4919479291168425e-05,-8.580152556285061e-07,15.095435655713219,-1.322200394997987e-05,-1.32128922154311e-05,15.100180654680111
2026-01-12 07:10:00,2.3860319607585554,325.5221061676857,128.73215876511338,0.0,64.36810159963012,-1.4361727416886939e-05,5.577518742814865e-07,15.095421293985803,-1.3222270386313482e-05,-9.37817088238183e-09,15.100167432409725
2026-01-12 07:20:00,2.3888545485050816,326.25512392450105,127.92901976534728,0.0,65.16081394678913,-1.3392558675136579e-05,9.691687417503602e-07,15.095407901427128,-1.322212085561547e-05,-1.3212742684733088e-05,15.100154210288869
2026-01-12 07:30:00,2.383829127080238,325.3329802645875,127.59497991574365,0.0,64.97526407775973,-1.4635152134155884e-05,-1.2425934590193054e-06,15.095393266274995,-1.32221819593215e-05,-9.439274588412001e-09,15.10014098810691
2026-01-12 07:40:00,2.395809173107894,325.80362693113665,127.02090454977782,0.0,65.76819859619135,-1.4448969443276213e-05,1.8618269087967136e-07,15.095378817305551,-1.3222109761841937e-05,-1.3212670487253525e-05,15.100127765997147
2026-01-12 07:50:00,2.3876444415972315,325.4489094120912,126.9330577993611,0.0,65.3628193077088,-1.4422786915806914e-05,2.618252746929913e-08,15.095364394518636,-1.3222084863690892e-05,-9.414376437366225e-09,15.100114543912284
2026-01-12 08:00:00,2.392246982788715,325.80626832760754,126.7469178836343,0.0,64.56400299072266,-1.481105111232496e-05,-3.882641965180465e-07,15.095349583467524,-1.3222468155644569e-05,-1.3213053779207203e-05,15.100101321444129
2026-01-12 08:10:00,2.3934794554817396,325.90368496913027,126.28001658815347,0.0,65.13600158691406,-1.494236987053872e-05,-1.3131875821375933e-07,15.095334641097653,-1.3222645503684469e-05,-9.591724477265719e-09,15.100088098798626
2026-01-12 08:20:00,2.3905992512934366,325.5665817048905,126.10370251946733,0.0,64.29199981689453,-1.5200966009722159e-05,-2.585961391834394e-07,15.095319440131643,-1.3222909573102192e-05,-1.3213317848624926e-05,15.100074875889053
2026-01-12 08:30:00,2.397726654728164,326.20616909672583,126.41614914762516,0.0,65.21499633789062,-1.5301756012540668e-05,-1.00790002818509e-07,15.09530413837563,-1.3223381188318734e-05,-1.0063339693807454e-08,15.100061652507865
2026-01-12 08:40:00,2.3883403542748054,326.00303653221727,125.9810333307522,0.0,65.09500122070312,-1.4974333922791571e-05,3.274220897490969e-07,15.095289164041708,-1.3223531480103797e-05,-1.321346814040999e-05,15.100048428976384
2026-01-12 08:50:00,2.40043473228349,326.91596987855155,125.6676292548092,0.0,64.88200378417969,-1.473236488122944e-05,2.4196904156213024e-07,15.095274431676826,-1.322358608367621e-05,-1.0117943266220434e-08,15.1000352053903
2026-01-12 09:00:00,2.397598027935237,326.90489956237917,125.93779181434948,0.0,65.03700256347656,-1.4338904756062263e-05,3.9346012516717784e-07,15.095260092772069,-1.322365658462338e-05,-1.321353864135716e-05,15.100021981733716
2026-01-12 09:10:00,2.3814010622851733,325.75807191705485,125.98329158176979,0.0,64.87300109863281,-1.4504100258383822e-05,-1.651955023215588e-07,15.09524558867181,-1.3223724141413649e-05,-1.0185500056489311e-08,15.100008758009576
2026-01-12 09:20:00,2.399012147343001,326.5574112574764,126.03634647297052,0.0,64.83799761683137,-1.5579758809088e-05,-1.0756585507041786e-06,15.095230008913001,-1.3224082352220616e-05,-1.3213896852164127e-05,15.099995533927224
2026-01-12 09:30:00,2.392998458015912,326.1659394549594,125.82631306450543,0.0,64.7499999883022,-1.508529795224791e-05,4.944608568400902e-07,15.095214923615048,-1.3224138430825274e-05,-1.0241578661146668e-08,15.099982309788793
2026-01-12 09:40:00,2.393859923013679,326.9281692444308,125.39957805173665,0.0,64.86599738082926,-1.4384694972548658e-05,7.006029796992524e-07,15.095200538920075,-1.3224197883933e-05,-1.3213956305271854e-05,15.099969085590908
2026-01-12 09:50:00,2.396772530687783,327.0871362370943,125.10471737977345,0.0,65.15799701894284,-1.4391505210300552e-05,-6.810237751894477e-09,15.095186147414864,-1.322432870193582e-05,-1.0372396663966432e-08,15.099955861262206
2026-01-12 10:00:00,2.400137171154584,327.2409244704953,125.33347679574366,0.0,65.31400278192983,-1.4944797475649522e-05,-5.532922653489696e-07,15.095171202617388,-1.3224541685316747e-05,-1.321416928865278e-05,15.09994263672052
2026-01-12 10:10:00,2.3949271714287037,327.0913820934406,124.54412074686901,0.0,64.81800080413814,-1.441467181035631e-05,5.301256652932111e-07,15.095156787945578,-1.3224714578014806e-05,-1.0545289362025702e-08,15.099929412005942
2026-01-12 10:20:00,2.39968695870845,326.32107236157174,124.60267502597804,0.0,64.5749822995509,-1.586673587748e-05,-1.4520640671236908e-06,15.095140921209701,-1.3225248245737964e-05,-1.3214702956375939e-05,15.099916186757696
2026-01-12 10:30:00,2.4010887146513897,327.570060768611,124.8308753562839,0.0,64.64199829101562,-1.5510434476212114e-05,3.563014012678875e-07,15.095125410775225,-1.3225513537303913e-05,-1.0810580927974372e-08,15.099902961244158
2026-01-12 10:40:00,2.3924983142410383,326.62622076109983,124.47524265370642,0.0,65.10800170898438,-1.4121122088978556e-05,1.389312387233558e-06,15.095111289653136,-1.3225685273721292e-05,-1.3214874692793318e-05,15.099889735558884
2026-01-12 10:50:00,2.403220416415934,327.35865796426464,125.2355823584221,0.0,64.95899963378906,-1.5014179201582954e-05,-8.930571126043981e-07,15.095096275473935,-1.3226060572802769e-05,-1.118588000945079e-08,15.099876509498312
2026-01-12 11:00:00,2.4040293687188146,327.49870288276577,125.37890624008918,0.0,64.45999908447266,-1.5714520046726157e-05,-7.003408451432033e-07,15.095080560953889,-1.3226658001861199e-05,-1.3215472121851748e-05,15.09986328284031
2026-01-12 11:10:00,2.3839388489485227,325.4624786215912,125.69049647301921,0.0,64.46399688720703,-1.5142459702056896e-05,5.720603446692612e-07,15.095065418494187,-1.3227107732428439e-05,-1.1635610576690762e-08,15.099850055732578
